Timer,Station,Code Station,Coord,commune,groupe24,groupe44,groupe64,groupe99
2022-11-15 20:02:48,Pont de Levallois-bécon,23002,"[48.8984179, 2.2791311]",Levallois-Perret,151,541,1171,2802
2022-11-15 20:02:48,Charenton - Place du Col Bourgoin,12011,"[48.844867319554, 2.3825789350545]",Paris,325,1125,2341,5601
2022-11-15 20:02:48,Bara - Henri Farman,21308,"[48.833218027457846, 2.2677567601203923]",Issy-les-Moulineaux,366,1200,2577,6165
2022-11-15 20:02:48,Edouard Vaillant - Paul-Adolphe Souriau,21019,"[48.83484585882868, 2.2479459643363957]",Boulogne-Billancourt,341,1197,2510,6060
2022-11-15 20:02:48,Porte Dorée,12032,"[48.8354337, 2.4077132]",Paris,351,1216,2537,6103
2022-11-15 20:02:48,Belleville - Porte des Lilas,19037,"[48.87660391892763, 2.404769691129476]",Paris,231,776,1641,3924
2022-11-15 20:02:48,Place Alphonse Deville,6107,"[48.850188262662, 2.3275961726904]",Paris,322,1031,2203,5290
2022-11-15 20:02:48,Place Adolphe Cherioux - Vaugirard,15038,"[48.83959442800459, 2.3010657727718353]",Paris,344,1160,2455,5877
2022-11-15 20:02:48,Sèvres-Gallieni,21032,"[48.837809408957, 2.2281519323587]",Boulogne-Billancourt,340,1151,2442,5956
2022-11-15 20:02:48,Tanger - Place du Maroc,19109,"[48.8862524447104, 2.3689296841621403]",Paris,205,684,1442,3420
2022-11-15 20:02:48,Vincennes - Douy-Delcupe,31019,"[48.85493692155721, 2.436049282550812]",Montreuil,305,999,2158,5120
2022-11-15 20:02:48,Porte de Saint-Ouen - Henri Huchard,17124,"[48.898708366365064, 2.3295360803604126]",Paris,154,547,1180,2716
2022-11-15 20:02:48,Place du Maréchal Juin - Péreire,17027,"[48.885263, 2.298286]",Paris,200,675,1430,3500
2022-11-15 20:02:48,Gare de l'Est - Place du 11 Novembre 1918,10165,"[48.876327, 2.3585464]",Paris,228,770,1633,3912
2022-11-15 20:02:48,Gare Routière de Saint Cloud,22101,"[48.84288183896324, 2.222245037555695]",Saint-Cloud,315,1106,2377,5658
2022-11-15 20:02:48,Belfort - Voltaire,11020,"[48.8563358, 2.3829901]",Paris,301,993,2085,5007
2022-11-15 20:02:48,Verdun - Adrien Damalix,44102,"[48.8222334178559, 2.4215328320860863]",Saint-Maurice,400,1350,2859,6799
2022-11-15 20:02:48,Château - Bineau,22001,"[48.890404028589806, 2.270106375217438]",Neuilly-sur-Seine,174,628,1297,3195
2022-11-15 20:02:48,Bridaine - Lamandé,17122,"[48.8862074, 2.3206239]",Paris,201,678,1434,3407
2022-11-15 20:02:48,Porte de Ménilmontant,20027,"[48.8691543609174, 2.40932246879487]",Paris,255,864,1833,4321
2022-11-15 20:02:48,Laffitte - Italiens,9023,"[48.871815737396304, 2.337201547845077]",Paris,251,812,1757,4203
2022-11-15 20:02:48,Indre - Prairies,20021,"[48.86254398506782, 2.403290458023548]",Paris,279,908,1960,4716
2022-11-15 20:02:48,Lourmel - Marie Skobtsov,15108,"[48.844974, 2.287283]",Paris,319,1114,2324,5576
2022-11-15 20:02:48,Gare d'Asnières sur Seine,26001,"[48.90636459217474, 2.2835066914558415]",Asnières-sur-Seine,127,453,980,2308
2022-11-15 20:02:48,Courcelles - Pierre Demours,17047,"[48.883769733273496, 2.29858466343129]",Paris,200,675,1494,3500
2022-11-15 20:02:48,Danton - Serpente,6016,"[48.85229736258167, 2.3414132371544834]",Paris,299,1032,2142,5194
2022-11-15 20:02:48,Temple - Jean-Pierre Timbaud,11040,"[48.864465972010244, 2.3660597205162053]",Paris,276,903,1890,4607
2022-11-15 20:02:48,République - Danton,41204,"[48.85249172181667, 2.462034523487091]",Fontenay-sous-Bois,307,1046,2162,5226
2022-11-15 20:02:48,Mac-Mahon - Brey,17046,"[48.877532084130166, 2.294512536052928]",Paris,224,763,1622,3895
2022-11-15 20:02:48,Les Planètes,47006,"[48.8099849920804, 2.4580853059887886]",Maisons-Alfort,450,1486,3122,7403
2022-11-15 20:02:48,Chabrol - d'Hauteville,10020,"[48.87701838803332, 2.3513179644942284]",Paris,227,769,1631,3910
2022-11-15 20:02:48,Emile Blemont - Poteau,18029,"[48.8943782, 2.3415122]",Paris,179,592,1246,3016
2022-11-15 20:02:48,Square du Carrefour de l'Insurrection,21703,"[48.820864559770676, 2.291113436222077]",Vanves,392,1334,2837,6864
2022-11-15 20:02:48,Bellefond - Maubeuge,9117,"[48.878255397645, 2.3452642187476]",Paris,227,769,1630,3809
2022-11-15 20:02:48,Assas - Vaugirard,6030,"[48.848274111398, 2.3292413726449]",Paris,322,1075,2268,5389
2022-11-15 20:02:48,Place Etienne Pernet,15035,"[48.84243457133779, 2.2921819612383847]",Paris,320,1114,2389,5676
2022-11-15 20:02:48,Porte d'Aubervilliers,18049,"[48.89859661942376, 2.3689722642302513]",Paris,157,552,1186,2826
2022-11-15 20:02:48,Square Saint-Ambroise,11041,"[48.860934, 2.375841]",Paris,277,948,2020,4708
2022-11-15 20:02:48,Théâtre - Lourmel,15031,"[48.8482070397636, 2.2898658737540245]",Paris,320,1070,2261,5379
2022-11-15 20:02:48,Ecole Vétérinaire,47005,"[48.81488859822486, 2.4224362157778994]",Maisons-Alfort,424,1438,2988,7196
2022-11-15 20:02:48,Aubervilliers - Curial,19127,"[48.89088305227546, 2.3688579350709915]",Paris,181,639,1314,3221
2022-11-15 20:02:48,Bassano -  Iéna,16015,"[48.868144510482075, 2.296149600985935]",Paris,248,851,1814,4390
2022-11-15 20:02:48,Balard - Montagne de la Fage,15070,"[48.83850740333351, 2.2782871127128606]",Paris,343,1157,2451,5870
2022-11-15 20:02:48,Diderot - Pierre Bourdan,12107,"[48.847648620797, 2.3902582749724]",Paris,326,1082,2278,5405
2022-11-15 20:02:48,Belliard - Damrémont,18033,"[48.89669238777841, 2.338023450388167]",Paris,179,548,1181,2916
2022-11-15 20:02:48,Boulets - Faubourg Saint-Antoine,11010,"[48.849259262115, 2.3917546141943]",Paris,326,1082,2214,5406
2022-11-15 20:02:48,Route de la Muette - Porte de Neuilly,16122,"[48.8798926, 2.2587671]",Paris,222,715,1552,3687
2022-11-15 20:02:48,Haies - Réunion,20116,"[48.85386896766491, 2.402426162238911]",Paris,303,995,2152,5111
2022-11-15 20:02:48,Maine - Antoine Bourdelle,15002,"[48.84308531746595, 2.320263946784738]",Paris,321,1118,2394,5684
2022-11-15 20:02:48,Président Wilson - Jean Jaures,23007,"[48.89034054052266, 2.2920683026313786]",Levallois-Perret,176,630,1301,3201
2022-11-15 20:02:48,Gare RER de Saint-Denis,32015,"[48.93554324248177, 2.3471488058567047]",Saint-Denis,59,153,351,840
2022-11-15 20:02:48,Square René Viviani - Montebello,5121,"[48.851904891406384, 2.347842156887055]",Paris,299,1033,2207,5196
2022-11-15 20:02:48,Mozart - Jasmin,16027,"[48.85286124871689, 2.268483570651513]",Paris,294,1024,2129,5175
2022-11-15 20:02:48,Lavandieres Sainte Opportune - Rivoli,1120,"[48.859279702476, 2.3466217517853]",Paris,275,945,2015,4800
2022-11-15 20:02:48,Place Pasdeloup,11043,"[48.86265421563133, 2.3670325062844237]",Paris,276,903,1954,4706
2022-11-15 20:02:48,Naples - Rome,8019,"[48.879960700846226, 2.321358695626259]",Paris,226,722,1562,3704
2022-11-15 20:02:48,Lallier - Trudaine,9017,"[48.88109246617963, 2.3408224806189537]",Paris,227,724,1566,3709
2022-11-15 20:02:48,Hôpital Pitié Salpêtrière,13103,"[48.8377016, 2.3604946]",Paris,348,1167,2465,5991
2022-11-15 20:02:48,Tenon,20026,"[48.8678962, 2.4005036]",Paris,255,863,1832,4418
2022-11-15 20:02:48,Eugène Reisz - Davout,20201,"[48.85631874632638, 2.410396970808506]",Paris,303,996,2090,5015
2022-11-15 20:02:48,Traversière - Ledru-Rollin,12004,"[48.850735824128805, 2.375870111706245]",Paris,301,1036,2212,5302
2022-11-15 20:02:48,Pernety - Raymond Losserand,14030,"[48.834254627953, 2.317609339387]",Paris,369,1205,2586,6178
2022-11-15 20:02:48,Sabot - Rennes,6032,"[48.852575112948415, 2.331552766263485]",Paris,298,1031,2140,5192
2022-11-15 20:02:48,Villersexel - Saint-Germain,7008,"[48.858297001218, 2.3237934708595]",Paris,274,942,2011,4893
2022-11-15 20:02:48,Pereire - Place de Wagram,17022,"[48.887070607581215, 2.304111124531457]",Paris,200,676,1431,3402
2022-11-15 20:02:48,Champ de Mars - Cler,7020,"[48.856691550115315, 2.306646779179573]",Paris,297,984,2072,4987
2022-11-15 20:02:48,Palais des Sports,15107,"[48.833468517426, 2.2858720645308]",Paris,367,1202,2580,6169
2022-11-15 20:02:48,Petit Palais,8001,"[48.8667692, 2.3157655]",Paris,249,853,1881,4395
2022-11-15 20:02:48,Sénat - Condé,6017,"[48.84954227788459, 2.337939441204071]",Paris,323,1032,2205,5292
2022-11-15 20:02:48,Belleville - Pyrénées,19041,"[48.8741908, 2.3860039]",Paris,230,818,1701,4018
2022-11-15 20:02:48,Aqueduc - Villette,10036,"[48.883886063895, 2.367198803315]",Paris,204,683,1506,3518
2022-11-15 20:02:48,Billancourt - Général Leclerc,21024,"[48.8322649, 2.2380413]",Boulogne-Billancourt,364,1240,2572,6256
2022-11-15 20:02:48,Manin - Simon Bolivar,19023,"[48.87649965412676, 2.379407362599104]",Paris,229,773,1636,3917
2022-11-15 20:02:48,Duroc - Place de Breteuil,7013,"[48.84746064114221, 2.3126140236854558]",Paris,321,1073,2265,5484
2022-11-15 20:02:48,Parvis Corentin Celton,21311,"[48.82747252522725, 2.2784319519996648]",Issy-les-Moulineaux,367,1289,2707,6464
2022-11-15 20:02:48,Bois de Vincennes.,12041,"[48.8338064, 2.4132221]",Saint-Mandé,375,1217,2602,6203
2022-11-15 20:02:48,Parc André Citroën,15059,"[48.840639944296655, 2.2780618071556096]",Paris,343,1157,2387,5771
2022-11-15 20:02:48,François 1er - Montaigne,8038,"[48.866887649978096, 2.306675575720671]",Paris,249,852,1816,4393
2022-11-15 20:02:48,Surcouf - Université,7016,"[48.861273016278126, 2.309453550914185]",Paris,273,940,1944,4691
2022-11-15 20:02:48,Ney - Charles Hermite,18138,"[48.89874803977525, 2.3645754531025887]",Paris,156,551,1186,2725
2022-11-15 20:02:48,Hôtel de Ville de Champigny sur Marne,45001,"[48.813810628405, 2.5096759200096]",Champigny-sur-Marne,430,1448,3067,7219
2022-11-15 20:02:48,Saint-Jacques - Tombe Issoire,14006,"[48.833206330538864, 2.3369108140468597]",Paris,371,1208,2589,6183
2022-11-15 20:02:48,Faubourg Poissonniere - Delta,9118,"[48.882555807626765, 2.3497482016682625]",Paris,203,725,1503,3612
2022-11-15 20:02:48,Place François Mitterand,31023,"[48.86492782016328, 2.442958317697048]",Montreuil,281,912,1903,4528
2022-11-15 20:02:48,Raspail - Chomel,7101,"[48.852233164303094, 2.3266580700874333]",Paris,298,1031,2139,5190
2022-11-15 20:02:48,Brochant - Square des Batignolles,17016,"[48.88818698581028, 2.316861143151153]",Paris,201,633,1369,3307
2022-11-15 20:02:48,Poissy - Saint-Germain,5019,"[48.84969649427, 2.3529685288668]",Paris,324,1034,2208,5296
2022-11-15 20:02:48,Square Raymond Souplex,18019,"[48.89183721478911, 2.335426103165901]",Paris,178,636,1309,3114
2022-11-15 20:02:48,Convention - Saint-Charles,15063,"[48.84315611111599, 2.2831090539693832]",Paris,319,1113,2388,5674
2022-11-15 20:02:48,Keller - La Roquette,11003,"[48.8555508, 2.3752778]",Paris,301,992,2084,5005
2022-11-15 20:02:48,Rougemont - Poissonnière,9012,"[48.871611569354755, 2.345873080193996]",Paris,251,813,1758,4205
2022-11-15 20:02:48,Vistule - Choisy,13113,"[48.82365543660611, 2.3615723848342896]",Paris,396,1343,2785,6685
2022-11-15 20:02:48,Manin - Crimée,19031,"[48.8831217743719, 2.3863670602440834]",Paris,206,730,1509,3622
2022-11-15 20:02:48,Square Desnouettes,15061,"[48.83476837934194, 2.284142297394666]",Paris,343,1202,2516,6070
2022-11-15 20:02:48,Saint-Blaise - Mouraud,20017,"[48.85696177597818, 2.40869477391243]",Paris,303,996,2089,5014
2022-11-15 20:02:48,Charonne - Philippe-Auguste,11019,"[48.855603162026, 2.39054639062]",Paris,302,994,2086,5009
2022-11-15 20:02:48,Thérèse - Opéra,1016,"[48.86648351450895, 2.334433421223788]",Paris,250,899,1885,4499
2022-11-15 20:02:48,Paul Doumer - La Tour,16016,"[48.860116109626574, 2.280840481911055]",Paris,271,937,2003,4782
2022-11-15 20:02:48,Place de Finlande,7026,"[48.86240833596654, 2.311362437903881]",Paris,273,897,1945,4691
2022-11-15 20:02:48,Mairie de Clichy,21108,"[48.903653634661, 2.3059353232384]",Clichy,153,500,1048,2512
2022-11-15 20:02:48,Les Juilliottes,47002,"[48.8043072, 2.4437362]",Maisons-Alfort,449,1528,3247,7696
2022-11-15 20:02:48,République - Henri Barbusse,33005,"[48.90661553626751, 2.389432489871979]",Aubervilliers,134,466,998,2336
2022-11-15 20:02:48,François 1er - Lincoln,8105,"[48.86951797934417, 2.302426218841562]",Paris,248,852,1815,4293
2022-11-15 20:02:48,Place de la République - Voltaire,11046,"[48.866830968942, 2.3654810339212]",Paris,252,859,1826,4409
2022-11-15 20:02:48,Bleue - Trévise,9113,"[48.87578906564573, 2.347289621829987]",Paris,227,769,1631,4008
2022-11-15 20:02:48,Versailles - Claude Terrasse,16041,"[48.84021933807409, 2.263834191152959]",Paris,342,1155,2448,5768
2022-11-15 20:02:48,Parc de Sceaux - Centre-Ville,23302,"[48.7769529826096, 2.2957214713096623]",Sceaux,536,1819,3798,9142
2022-11-15 20:02:48,Georges V - François 1er,8049,"[48.87034, 2.30082]",Paris,248,851,1751,4193
2022-11-15 20:02:48,Sorbonne - Ecoles,5030,"[48.849686566191, 2.3434996604919]",Paris,323,1033,2206,5294
2022-11-15 20:02:48,Place Mireille Havet,11048,"[48.850533, 2.383756]",Paris,302,1037,2213,5304
2022-11-15 20:02:48,Square Georges Melies,12154,"[48.84070239213081, 2.409667745232582]",Paris,351,1172,2409,5806
2022-11-15 20:02:48,Pierre Sarrazin - Saint-Michel,6031,"[48.85090814639774, 2.3421307280659676]",Paris,299,1032,2206,5293
2022-11-15 20:02:48,Claude Vellefaux - Sambre et Meuse,10164,"[48.875022, 2.370478]",Paris,229,816,1699,4014
2022-11-15 20:02:48,Lamartine - Faubourg Montmartre,9015,"[48.87661398289084, 2.339765690267086]",Paris,227,768,1629,3907
2022-11-15 20:02:48,Melun - Jean Jaurès,19030,"[48.8837796723475, 2.376477420330048]",Paris,205,684,1508,3521
2022-11-15 20:02:48,Jean Jaurès - Reine,21004,"[48.84009622558849, 2.239872515201569]",Boulogne-Billancourt,340,1152,2444,5761
2022-11-15 20:02:48,Argenson - Château,22002,"[48.888559314669514, 2.2642001509666447]",Neuilly-sur-Seine,198,627,1360,3293
2022-11-15 20:02:48,Louis Ganne - Davout,20045,"[48.86338720692607, 2.409725748002529]",Paris,279,908,1961,4618
2022-11-15 20:02:48,Roquette - Folie Regnault,11110,"[48.859246959155485, 2.386553623578705]",Paris,278,950,2021,4810
2022-11-15 20:02:48,Tremblay - Lac des Minimes,12127,"[48.834131261494356, 2.454751655459404]",Paris,378,1222,2609,6214
2022-11-15 20:02:48,Terroirs de France - Lheureux,12153,"[48.83212027074841, 2.388618104159832]",Paris,374,1258,2598,6296
2022-11-15 20:02:48,René Coty - Parc Montsouris,14016,"[48.82479134498032, 2.336124926805496]",Paris,394,1296,2781,6678
2022-11-15 20:02:48,François Truffaut - Saint Emilion,12033,"[48.83372354344807, 2.386601903271428]",Paris,374,1214,2597,6196
2022-11-15 20:02:48,Lac Daumesnil - Saint-Maurice,12120,"[48.82774555743318, 2.4183654785156246]",Paris,376,1305,2731,6502
2022-11-15 20:02:48,Madeleine Michelis - Roule,22012,"[48.88260431301364, 2.2773634269833565]",Neuilly-sur-Seine,199,717,1491,3593
2022-11-15 20:02:48,Montreuil - Voltaire,11012,"[48.850507011842, 2.3930755582745]",Paris,302,1038,2215,5307
2022-11-15 20:02:48,Sèvres Rive Gauche,23105,"[48.821443218278, 2.2150785306885]",Sèvres,387,1325,2824,6745
2022-11-15 20:02:48,Quai Marcel Boyer - Victor Hugo,42011,"[48.82255636666729, 2.392039597034455]",Ivry-sur-Seine,398,1346,2854,6792
2022-11-15 20:02:48,Docteur Calmette - Martre,21120,"[48.898969358483, 2.3086513252383]",Clichy,153,544,1176,2711
2022-11-15 20:02:48,Saint-Fargeau - Mortier,20117,"[48.87266656122256, 2.407912909984589]",Paris,255,820,1705,4123
2022-11-15 20:02:48,République - Auguste Perret,48009,"[48.78695280952244, 2.3518594354391094]",Villejuif,515,1693,3615,8662
2022-11-15 20:02:48,Dareau - Broussais,14125,"[48.8307758, 2.3361804]",Paris,370,1252,2653,6282
2022-11-15 20:02:48,Le Corbusier - Jean Jaurès,21009,"[48.83780830557548, 2.2408381104469304]",Boulogne-Billancourt,340,1152,2444,5960
2022-11-15 20:02:48,Beaumarchais - Pas de la Mule,4107,"[48.855580507049055, 2.368433367343057]",Paris,301,991,2082,5003
2022-11-15 20:02:48,Mairie du 9ème,9013,"[48.87326713758289, 2.340753448052758]",Paris,251,812,1694,4105
2022-11-15 20:02:48,Jean Moulin - Paul Doumer,31017,"[48.8622179854695, 2.45533436536789]",Montreuil,282,958,1969,4729
2022-11-15 20:02:48,Boutroux - Porte de Vitry,13047,"[48.822632, 2.377738]",Paris,397,1345,2852,6788
2022-11-15 20:02:48,Pont De Charenton,44103,"[48.8179685, 2.4199531]",Saint-Maurice,424,1394,2923,6997
2022-11-15 20:02:48,Place Centrale,21951,"[48.78740167690531, 2.2278830409049992]",Meudon,508,1679,3594,8530
2022-11-15 20:02:48,Gare de Nanterre Ville,92005,"[48.8950295, 2.1957932]",Nanterre,169,575,1221,2879
2022-11-15 20:02:48,Senard - Charles Blum,22103,"[48.857315824799, 2.221091687679291]",Saint-Cloud,291,974,2057,4865
2022-11-15 20:02:48,Cours de Vincennes - Davout,20047,"[48.847238029966, 2.4107042336225]",Paris,327,1084,2282,5510
2022-11-15 20:02:48,Charles de Gaulle - Orléans,22009,"[48.88092225101522, 2.271581590175629]",Neuilly-sur-Seine,222,716,1554,3691
2022-11-15 20:02:48,Sambre et Meuse - Villette,10039,"[48.874405666217, 2.3738072379951]",Paris,229,816,1699,4015
2022-11-15 20:02:48,Jules Guesde - Laennec,31101,"[48.87628983900398, 2.5006942078471184]",Rosny-sous-Bois,237,787,1657,3949
2022-11-15 20:02:48,Commandant l'Herminier - Gallieni,20004,"[48.847040552603, 2.4160453677177]",Paris,328,1085,2283,5511
2022-11-15 20:02:48,Guy Môquet - Saint-Ouen,17001,"[48.892777719023975, 2.3270335793495183]",Paris,178,591,1307,3111
2022-11-15 20:02:48,Choron - Martyrs,9016,"[48.877851443502536, 2.3396701365709305]",Paris,227,768,1629,3907
2022-11-15 20:02:48,Clapeyron - Moscou,8011,"[48.88078819514121, 2.324815057218075]",Paris,226,722,1563,3705
2022-11-15 20:02:48,Boussingault - Tolbiac,13021,"[48.82603516605852, 2.342176808004326]",Paris,395,1296,2718,6580
2022-11-15 20:02:48,Paul Klee - Place Augusta Holmes,13020,"[48.838946417408025, 2.3704235663952966]",Paris,349,1168,2467,5895
2022-11-15 20:02:48,Jacquard - Ternaux,11031,"[48.8646605, 2.373162]",Paris,277,904,1891,4510
2022-11-15 20:02:48,Alexander Fleming - Belvédère,19124,"[48.88179064200294, 2.4030599377642674]",Paris,207,732,1512,3627
2022-11-15 20:02:48,Hôpital Robert Debré,19036,"[48.88005222200894, 2.4008650346327003]",Paris,231,731,1576,3725
2022-11-15 20:02:48,Santé - Arago,14113,"[48.83507657562064, 2.3415737262044938]",Paris,347,1208,2526,6085
2022-11-15 20:02:48,Averroès - Aimé Césaire,35015,"[48.91405323432864, 2.412636950612068]",Pantin,111,381,810,1946
2022-11-15 20:02:48,Auguste Blanqui - Glacière,13515,"[48.831151602964354, 2.3438221961259837]",Paris,371,1253,2654,6284
2022-11-15 20:02:48,Place de la Montagne du Goulet,15060,"[48.8443415, 2.2773844]",Paris,319,1113,2323,5573
2022-11-15 20:02:48,Longchamp - Place d'Iéna,16007,"[48.86491723343388, 2.2926748171448708]",Paris,272,895,1877,4488
2022-11-15 20:02:48,Quai de Valmy,10037,"[48.88126951579429, 2.368186041712761]",Paris,229,727,1570,3716
2022-11-15 20:02:48,Athènes - Clichy,9036,"[48.878113787876, 2.32956021945824]",Paris,226,767,1628,3805
2022-11-15 20:02:48,Gare de Lyon - Van Gogh,12006,"[48.843839785643, 2.3704450240357]",Paris,325,1124,2339,5697
2022-11-15 20:02:48,Parc Suzanne Lenglen,15125,"[48.833250690537874, 2.2765403240919113]",Paris,367,1201,2579,6167
2022-11-15 20:02:48,Metz - Faubourg Saint-Denis,10004,"[48.870893, 2.353521]",Paris,252,814,1760,4207
2022-11-15 20:02:48,Pelée - Alphonse Baudin,11103,"[48.8600265, 2.3710541]",Paris,277,948,2019,4806
2022-11-15 20:02:48,Censier - Santeuil,5034,"[48.840658921385234, 2.3537524044513702]",Paris,348,1166,2400,5791
2022-11-15 20:02:48,Chancé Milly - Cimetière Communal Sud,21115,"[48.89687189382465, 2.303922325372696]",Clichy,176,544,1175,2808
2022-11-15 20:02:48,Botzaris - Crimée,19025,"[48.87959698690176, 2.3887913337477067]",Paris,230,730,1574,3821
2022-11-15 20:02:48,Ecole Militaire - Place Joffre,7111,"[48.852060203582795, 2.301799356937409]",Paris,296,1028,2199,5184
2022-11-15 20:02:48,Marcel Yol - Jullien,21708,"[48.82537611802588, 2.287235018058929]",Vanves,391,1290,2772,6566
2022-11-15 20:02:48,Gare de l'Est - Fidélité,10017,"[48.874575, 2.356796]",Paris,228,814,1696,4010
2022-11-15 20:02:48,Wurtz - Tolbiac,13048,"[48.82631195621006, 2.344585955142975]",Paris,395,1297,2718,6581
2022-11-15 20:02:48,Hôtel de ville de Fontenay-sous-Bois,41210,"[48.84949749106274, 2.4750164151191716]",Fontenay-sous-Bois,331,1092,2229,5428
2022-11-15 20:02:48,Cimetière d'Issy-les-Moulineaux,21316,"[48.81769977392539, 2.260931208729744]",Issy-les-Moulineaux,414,1375,2896,6955
2022-11-15 20:02:48,Résistance - Hoche,31021,"[48.864273423741956, 2.435784414410591]",Montreuil,281,911,1902,4625
2022-11-15 20:02:48,Ivry - Simone Weil,13039,"[48.823283932030755, 2.3659095168113713]",Paris,396,1343,2786,6686
2022-11-15 20:02:48,Bruneseau - Quai d'Ivry,13121,"[48.82494563758295, 2.388566136360169]",Ivry-sur-Seine,398,1302,2790,6593
2022-11-15 20:02:48,Cimetière de Boulogne-Billancourt,21031,"[48.830764, 2.252024]",Boulogne-Billancourt,365,1242,2638,6259
2022-11-15 20:02:48,Ranelagh - Maison de la Radio,16024,"[48.85293603169479, 2.280449643731117]",Paris,295,1025,2131,5178
2022-11-15 20:02:48,Place Saint-Ferdinand,17039,"[48.87815529789739, 2.288518047864942]",Paris,223,762,1621,3794
2022-11-15 20:02:48,Carnot - Général Lanrezac,17033,"[48.8754438707356, 2.2938242935035684]",Paris,224,763,1686,3994
2022-11-15 20:02:48,Vinaigriers - Magenta,10012,"[48.8731167, 2.3593052]",Paris,252,814,1697,4110
2022-11-15 20:02:48,Pierre Lefaucheux - Traversière,21028,"[48.82435208303827, 2.2417913004755974]",Boulogne-Billancourt,388,1285,2765,6653
2022-11-15 20:02:48,Cadet - La Fayette,9101,"[48.875601632672, 2.3435704037547]",Paris,227,769,1630,4007
2022-11-15 20:02:48,Buzenval - Avron,20007,"[48.851617204998654, 2.401513597307666]",Paris,303,1039,2216,5210
2022-11-15 20:02:48,Mairie de Romainville,32301,"[48.885109, 2.435679]",Romainville,209,691,1454,3536
2022-11-15 20:02:48,Daumesnil - Hébrard,12043,"[48.8429, 2.38474]",Paris,326,1125,2405,5701
2022-11-15 20:02:48,Amaury Duval - Gabriel Péri,21219,"[48.81718759671675, 2.323841750621796]",Montrouge,418,1382,2907,7071
2022-11-15 20:02:48,Charles de Gaulle - Graviers,22008,"[48.88315175918637, 2.2648814320564274]",Neuilly-sur-Seine,198,715,1489,3590
2022-11-15 20:02:48,Jean Calvin - Tournefort,5014,"[48.84158856925782, 2.348489575088024]",Paris,347,1121,2399,5790
2022-11-15 20:02:48,Hôpital - Campo-Formio,13011,"[48.835405, 2.358218]",Paris,348,1210,2529,6090
2022-11-15 20:02:48,Stade de France,32011,"[48.919141953558054, 2.362065576016903]",Saint-Denis,108,331,737,1735
2022-11-15 20:02:48,Porte d'Italie,13033,"[48.817161987718954, 2.360236309468746]",Paris,420,1386,2913,7080
2022-11-15 20:02:48,Charles Gide - Fort de Bicêtre,42701,"[48.8071937956922, 2.353984415531159]",Le Kremlin-Bicêtre,444,1474,3168,7574
2022-11-15 20:02:48,Place de la Porte de Passy,16020,"[48.857341095470794, 2.2644165538827115]",Paris,294,979,2064,4877
2022-11-15 20:02:48,Place Nationale - Château-des-Rentiers,13126,"[48.829566, 2.365053]",Paris,372,1255,2658,6388
2022-11-15 20:02:48,Damrémont - Ordener,18027,"[48.893400392981874, 2.336266523912805]",Paris,178,592,1245,3015
2022-11-15 20:02:48,Place de Barcelone - Mirabeau,16030,"[48.847623027364, 2.2735664248466]",Paris,318,1068,2258,5374
2022-11-15 20:02:48,Théâtre de La Garenne,22501,"[48.905768309295276, 2.2353921022349748]",La Garenne-Colombes,124,448,972,2394
2022-11-15 20:02:48,La Motte-Picquet - Grenelle,15023,"[48.84858321339195, 2.299347817897797]",Paris,320,1071,2262,5381
2022-11-15 20:02:48,Arcole - Notre-Dame,4001,"[48.85388354132773, 2.3493797332048416]",Paris,299,989,2143,5097
2022-11-15 20:02:48,George V - Christophe Colomb,8549,"[48.87046, 2.30104]",Paris,248,851,1751,4193
2022-11-15 20:02:48,Quai de la Gare - Pont de Bercy,13128,"[48.83730787972, 2.3740861260598]",Paris,349,1168,2531,5995
2022-11-15 20:02:48,Président Wilson - Baudin,23003,"[48.89826887103676, 2.2849336266517644]",Levallois-Perret,151,542,1172,2803
2022-11-15 20:02:48,Charonne - Pierre Bayle,11021,"[48.858445054261914, 2.39039812238911]",Paris,278,950,2022,4910
2022-11-15 20:02:48,Jourdan - Monticelli,14131,"[48.822032, 2.329095]",Paris,394,1339,2844,6775
2022-11-15 20:02:48,Lobau - Hôtel de Ville,4016,"[48.8562118, 2.3532536]",Paris,300,990,2080,4999
2022-11-15 20:02:48,Mazagran - Bonne Nouvelle,10105,"[48.870047123655254, 2.351124845445156]",Paris,251,857,1759,4306
2022-11-15 20:02:48,Raspail - Albert Schweitzer,42501,"[48.81031545, 2.34395871]",Gentilly,443,1473,3102,7373
2022-11-15 20:02:48,Brillat-Savarin - Küss,13109,"[48.822203, 2.350422]",Paris,395,1341,2847,6781
2022-11-15 20:02:48,Estienne d'Orves - Henri Ginoux,21204,"[48.815388220397274, 2.320886790760933]",Montrouge,418,1426,2970,7169
2022-11-15 20:02:48,Paris - Laitières,43001,"[48.84630274151258, 2.4207553267478947]",Vincennes,328,1086,2347,5512
2022-11-15 20:02:48,Bobillot - Paulin Mery,13106,"[48.829899841747384, 2.3543356766748507]",Paris,372,1254,2656,6386
2022-11-15 20:02:48,Jean Moulin - Place Victor et Hélène Basch,14010,"[48.82764910241, 2.3261967301369]",Paris,370,1294,2715,6477
2022-11-15 20:02:48,Faubourg Poissonnière - Dunkerque,9114,"[48.880883445404436, 2.349934279918671]",Paris,227,725,1567,3711
2022-11-15 20:02:48,Place Lafayette,21306,"[48.829654975522, 2.2638675570488]",Issy-les-Moulineaux,366,1243,2640,6362
